filename,width,height,class,xmin,ymin,xmax,ymax,centerx,centery,b-width,b-height
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0002_30776.jpg,496,500,040.Olive_sided_Flycatcher,124,101,412,395,268,248,288,294
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0026_30525.jpg,500,333,040.Olive_sided_Flycatcher,38,47,499,332,268,189,461,285
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0037_30784.jpg,500,478,040.Olive_sided_Flycatcher,196,134,359,327,277,230,163,193
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0046_30529.jpg,500,394,040.Olive_sided_Flycatcher,154,84,359,326,256,205,205,242
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0033_30532.jpg,500,375,040.Olive_sided_Flycatcher,139,55,343,299,241,177,204,244
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0059_30536.jpg,500,399,040.Olive_sided_Flycatcher,171,85,302,316,236,200,131,231
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0061_30540.jpg,500,375,040.Olive_sided_Flycatcher,315,118,417,325,366,221,102,207
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg,500,375,040.Olive_sided_Flycatcher,92,83,394,310,243,196,302,227
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0069_30544.jpg,500,446,040.Olive_sided_Flycatcher,142,127,306,327,224,227,164,200
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0072_796877.jpg,357,500,040.Olive_sided_Flycatcher,104,133,257,453,180,293,153,320
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0005_30734.jpg,333,500,040.Olive_sided_Flycatcher,121,107,283,343,202,225,162,236
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0013_30550.jpg,500,333,040.Olive_sided_Flycatcher,124,109,391,256,257,182,267,147
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0022_30551.jpg,372,492,040.Olive_sided_Flycatcher,69,56,215,441,142,248,146,385
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0086_30553.jpg,500,364,040.Olive_sided_Flycatcher,156,83,324,324,240,203,168,241
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0076_30555.jpg,500,334,040.Olive_sided_Flycatcher,273,102,395,246,334,174,122,144
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0074_30816.jpg,500,333,040.Olive_sided_Flycatcher,167,77,411,239,289,158,244,162
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0006_30824.jpg,500,375,040.Olive_sided_Flycatcher,137,89,279,369,208,229,142,280
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0056_30570.jpg,375,500,040.Olive_sided_Flycatcher,145,52,306,499,225,275,161,447
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0040_30620.jpg,500,353,040.Olive_sided_Flycatcher,158,103,300,255,229,179,142,152
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0043_30632.jpg,500,333,040.Olive_sided_Flycatcher,171,31,321,314,246,172,150,283
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0052_30639.jpg,335,500,040.Olive_sided_Flycatcher,33,97,256,448,144,272,223,351
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0071_30647.jpg,469,500,040.Olive_sided_Flycatcher,168,181,278,319,223,250,110,138
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0014_30651.jpg,500,333,040.Olive_sided_Flycatcher,199,100,322,281,260,190,123,181
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0048_30656.jpg,333,500,040.Olive_sided_Flycatcher,96,117,278,348,187,232,182,231
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0079_30662.jpg,394,500,040.Olive_sided_Flycatcher,133,127,241,352,187,239,108,225
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0012_796876.jpg,453,420,040.Olive_sided_Flycatcher,40,32,401,377,220,204,361,345
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0001_30669.jpg,500,333,040.Olive_sided_Flycatcher,150,76,376,282,263,179,226,206
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0050_796878.jpg,394,500,040.Olive_sided_Flycatcher,78,112,241,484,159,298,163,372
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0055_796879.jpg,230,311,040.Olive_sided_Flycatcher,35,42,174,280,104,161,139,238
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0034_30672.jpg,500,422,040.Olive_sided_Flycatcher,198,88,497,236,347,162,299,148
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0020_796881.jpg,240,297,040.Olive_sided_Flycatcher,47,44,222,296,134,170,175,252
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0018_796882.jpg,370,500,040.Olive_sided_Flycatcher,101,100,244,372,172,236,143,272
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0058_796883.jpg,500,376,040.Olive_sided_Flycatcher,111,47,213,362,162,204,102,315
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0038_796884.jpg,500,500,040.Olive_sided_Flycatcher,146,65,403,476,274,270,257,411
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0009_796885.jpg,454,500,040.Olive_sided_Flycatcher,263,87,376,393,319,240,113,306
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0042_796886.jpg,473,500,040.Olive_sided_Flycatcher,79,43,408,455,243,249,329,412
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0023_796887.jpg,500,375,040.Olive_sided_Flycatcher,143,93,429,292,286,192,286,199
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0045_796888.jpg,453,339,040.Olive_sided_Flycatcher,156,65,288,308,222,186,132,243
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,392,500,040.Olive_sided_Flycatcher,81,93,227,403,154,248,146,310
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0082_796893.jpg,483,500,040.Olive_sided_Flycatcher,88,37,362,455,225,246,274,418
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0008_30686.jpg,500,375,040.Olive_sided_Flycatcher,59,66,351,326,205,196,292,260
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0081_796895.jpg,387,500,040.Olive_sided_Flycatcher,21,60,333,250,177,155,312,190
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0030_796896.jpg,275,485,040.Olive_sided_Flycatcher,67,93,212,422,139,257,145,329
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0021_796880.jpg,450,458,040.Olive_sided_Flycatcher,112,34,262,424,187,229,150,390
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0057_796898.jpg,478,500,040.Olive_sided_Flycatcher,195,24,395,457,295,240,200,433
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0017_30704.jpg,500,400,040.Olive_sided_Flycatcher,179,128,307,303,243,215,128,175
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0075_30712.jpg,388,500,040.Olive_sided_Flycatcher,134,118,274,358,204,238,140,240
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0032_30713.jpg,233,350,040.Olive_sided_Flycatcher,21,39,207,321,114,180,186,282
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0016_30717.jpg,469,500,040.Olive_sided_Flycatcher,145,123,271,400,208,261,126,277
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0027_30549.jpg,500,334,040.Olive_sided_Flycatcher,97,53,410,263,253,158,313,210
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0098_41731.jpg,500,346,041.Scissor_tailed_Flycatcher,87,47,397,300,242,173,310,253
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0096_41733.jpg,500,333,041.Scissor_tailed_Flycatcher,196,71,332,175,264,123,136,104
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0042_41990.jpg,500,407,041.Scissor_tailed_Flycatcher,269,163,416,316,342,239,147,153
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0059_41998.jpg,500,400,041.Scissor_tailed_Flycatcher,124,88,493,285,308,186,369,197
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0044_42002.jpg,500,375,041.Scissor_tailed_Flycatcher,92,81,358,310,225,195,266,229
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0028_42010.jpg,500,370,041.Scissor_tailed_Flycatcher,242,139,361,328,301,233,119,189
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0108_42013.jpg,500,313,041.Scissor_tailed_Flycatcher,152,26,437,296,294,161,285,270
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0094_42018.jpg,500,386,041.Scissor_tailed_Flycatcher,205,50,359,370,282,210,154,320
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0038_41649.jpg,375,500,041.Scissor_tailed_Flycatcher,113,91,252,407,182,249,139,316
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0013_42024.jpg,334,500,041.Scissor_tailed_Flycatcher,48,131,304,419,176,275,256,288
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0035_42025.jpg,334,500,041.Scissor_tailed_Flycatcher,103,103,311,277,207,190,208,174
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0117_42026.jpg,500,363,041.Scissor_tailed_Flycatcher,137,111,362,229,249,170,225,118
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0125_41906.jpg,500,400,041.Scissor_tailed_Flycatcher,141,143,330,289,235,216,189,146
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0026_41774.jpg,400,500,041.Scissor_tailed_Flycatcher,192,68,371,262,281,165,179,194
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0025_42032.jpg,500,328,041.Scissor_tailed_Flycatcher,173,111,496,321,334,216,323,210
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0033_41782.jpg,500,333,041.Scissor_tailed_Flycatcher,88,99,475,264,281,181,387,165
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0055_42051.jpg,500,333,041.Scissor_tailed_Flycatcher,4,44,433,291,218,167,429,247
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0100_41796.jpg,357,500,041.Scissor_tailed_Flycatcher,102,128,286,410,194,269,184,282
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0089_41810.jpg,262,360,041.Scissor_tailed_Flycatcher,61,69,248,333,154,201,187,264
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0118_42067.jpg,500,384,041.Scissor_tailed_Flycatcher,75,85,189,352,132,218,114,267
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0069_41827.jpg,500,378,041.Scissor_tailed_Flycatcher,184,134,386,267,285,200,202,133
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0072_42085.jpg,500,375,041.Scissor_tailed_Flycatcher,57,98,360,222,208,160,303,124
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0085_41830.jpg,375,500,041.Scissor_tailed_Flycatcher,22,97,360,386,191,241,338,289
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0068_41835.jpg,500,357,041.Scissor_tailed_Flycatcher,193,150,410,262,301,206,217,112
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0031_41836.jpg,500,396,041.Scissor_tailed_Flycatcher,22,70,459,371,240,220,437,301
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0121_41843.jpg,375,500,041.Scissor_tailed_Flycatcher,33,90,234,214,133,152,201,124
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0003_41849.jpg,500,395,041.Scissor_tailed_Flycatcher,52,142,342,271,197,206,290,129
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0082_41852.jpg,500,333,041.Scissor_tailed_Flycatcher,89,66,394,224,241,145,305,158
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0076_41597.jpg,417,500,041.Scissor_tailed_Flycatcher,124,177,393,333,258,255,269,156
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0016_42111.jpg,334,500,041.Scissor_tailed_Flycatcher,60,126,172,226,116,176,112,100
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0006_41601.jpg,361,500,041.Scissor_tailed_Flycatcher,33,119,277,451,155,285,244,332
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0019_41936.jpg,500,359,041.Scissor_tailed_Flycatcher,59,125,369,268,214,196,310,143
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0111_42118.jpg,500,387,041.Scissor_tailed_Flycatcher,85,49,476,270,280,159,391,221
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0119_41879.jpg,500,333,041.Scissor_tailed_Flycatcher,70,74,473,240,271,157,403,166
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0110_42136.jpg,500,333,041.Scissor_tailed_Flycatcher,78,41,418,311,248,176,340,270
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,500,319,041.Scissor_tailed_Flycatcher,139,83,458,222,298,152,319,139
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0123_41638.jpg,500,388,041.Scissor_tailed_Flycatcher,126,126,469,341,297,233,343,215
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0004_41643.jpg,500,332,041.Scissor_tailed_Flycatcher,25,73,369,259,197,166,344,186
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0048_41646.jpg,500,400,041.Scissor_tailed_Flycatcher,140,130,436,279,288,204,296,149
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0060_41655.jpg,500,333,041.Scissor_tailed_Flycatcher,129,13,473,312,301,162,344,299
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0007_41917.jpg,500,342,041.Scissor_tailed_Flycatcher,87,105,463,234,275,169,376,129
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0023_42117.jpg,500,339,041.Scissor_tailed_Flycatcher,113,55,297,239,205,147,184,184
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,500,375,041.Scissor_tailed_Flycatcher,104,71,437,355,270,213,333,284
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,500,333,041.Scissor_tailed_Flycatcher,100,87,434,205,267,146,334,118
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0002_41762.jpg,500,364,041.Scissor_tailed_Flycatcher,111,94,342,333,226,213,231,239
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0122_41679.jpg,500,483,041.Scissor_tailed_Flycatcher,293,242,417,418,355,330,124,176
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0020_41680.jpg,500,375,041.Scissor_tailed_Flycatcher,59,124,364,294,211,209,305,170
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0103_41938.jpg,500,333,041.Scissor_tailed_Flycatcher,151,68,302,264,226,166,151,196
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0106_41684.jpg,500,375,041.Scissor_tailed_Flycatcher,116,120,420,340,268,230,304,220
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0077_41688.jpg,500,332,041.Scissor_tailed_Flycatcher,15,82,343,233,179,157,328,151
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0058_41948.jpg,500,344,041.Scissor_tailed_Flycatcher,106,76,303,312,204,194,197,236
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,340,500,041.Scissor_tailed_Flycatcher,38,144,256,399,147,271,218,255
